ASV_ID	TDL_EC_49_12S	TDL_FS_10_12S	TDL_FS_11_12S	TDL_FS_12_12S	TDL_FS_13_12S	TDL_FS_14_12S	TDL_FS_15_12S	TDL_FS_16_12S	TDL_FS_17_12S	TDL_FS_18_12S	TDL_FS_19_12S	TDL_FS_1_12S	TDL_FS_20_12S	TDL_FS_21_12S	TDL_FS_22_12S	TDL_FS_23_12S	TDL_FS_24_12S	TDL_FS_25_12S	TDL_FS_26_12S	TDL_FS_27_12S	TDL_FS_28_12S	TDL_FS_29_12S	TDL_FS_2_12S	TDL_FS_30_12S	TDL_FS_31_12S	TDL_FS_32_12S	TDL_FS_33_12S	TDL_FS_34_12S	TDL_FS_35_12S	TDL_FS_36_12S	TDL_FS_37_12S	TDL_FS_38_12S	TDL_FS_39_12S	TDL_FS_3_12S	TDL_FS_40_12S	TDL_FS_41_12S	TDL_FS_42_12S	TDL_FS_43_12S	TDL_FS_44_12S	TDL_FS_45_12S	TDL_FS_46_12S	TDL_FS_47_12S	TDL_FS_48_12S	TDL_FS_4_12S	TDL_FS_5_12S	TDL_FS_6_12S	TDL_FS_7_12S	TDL_FS_8_12S	TDL_FS_9_12S
e514fa706026e433bdb5287644753301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0
e7240a28d05a52722a7570029c9a880b	0	0	0	0	0	0	0	0	0	0	0	1219	81	0	0	115	0	0	42	0	0	0	0	0	50	0	0	0	0	0	116	0	51	0	0	140	43	295	0	0	5	53	86	0	0	0	0	12	0
e7697718c9d8e647e6bb7eb822440e38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7f90ff8c7b97da66ce6d940d857e8e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
e8d06f06f68d7f48f92f796681a4ab26	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e90b297d4d2ea0d3c139676f261a0b27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e96de42c086d6324a58fd41062bc7f6f	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	14	13	0	0	0	6	0	0
e9d13e82268f08829d5b6cdf069a0b94	1417	8697	21647	7645	2	52190	27837	55258	43591	46245	12128	34206	3197	7181	7163	11901	9056	6058	2531	4683	3355	21325	15382	4322	11577	50080	17108	24100	22521	11035	15878	12661	10047	38989	9403	13305	11363	4333	2365	10106	1887	1606	3713	23564	36750	57670	8202	31789	30597
ea364c182199815b78fc2630a9b4d6be	3537	184	143	38	3	376	423	245	98	761	1183	7589	453	765	132	3203	1853	147	369	5	272	4	489	115	937	1025	3826	389	858	603	757	707	4420	414	330	1092	1935	200	340	99	411	3246	3303	123	1351	112	133	282	133
ec908fe3105b9eb1c7c94a72436e241e	363	0	0	0	0	128	54	18	3	0	0	0	15	0	172	0	226	537	353	214	322	4626	0	275	49	81	349	0	47	6	41	28	559	0	115	0	15	256	626	447	259	596	317	0	0	0	0	0	0
ed00c11476e9a07d3441cb0a1073d3ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3
ed57094384d61f9a2dbc0c0e4ff6fb8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	26	0	0	0	10	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
edb60a770bbe58d0ee147058b2a1b13f	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	60	37	0	0	165	0	0	0	29	0	0	0	18	120	116	0	0	0	0	0	0
ede3f152c9a0ae483584dae8e6d2891c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ee13e86b3851ec63b2978d6158703fe3	522	0	0	21	0	0	0	136	0	0	0	0	12	192	0	822	147	0	140	0	24	1	0	0	283	128	184	0	57	4	119	28	323	49	5	0	12	0	0	0	27	200	469	0	0	18	68	134	5
ee3c408644b66e62dde706ff463f359a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef311a4fd2c77c6824ceb22df6df37fc	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	1222	168	674	643	2475	0	516	2199	3307	776	2428	2842	1948	1095	2692	1292	0	7504	11938	4578	2	183	230	78	347	249	0	0	0	0	0	0
f039b0b8d17ea677b784d2d17cae91a0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2e15a0b398b704a888c965d3b49035b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f330e9fc8ac0b4fa01bf42c732e0c211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	121	36	30	0	0	69	0	0	0	0	0	0	0	0	0	0	67	0	222	32	0	0	0	0	0	0	0	0	0	0
f394b999b0d2fdb6584bf0ee36f3a9db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	57	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3aef43ba5fb55ddee5914441203827f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3ca4711d94796503be4e5bbb8a6705b	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4d5447013c09b659b99d47459de2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	8	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4e06a173c5c01cd5a1a37c4006b3914	46	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	16	0	0	0	37	0	33	0	0	0	0	0	0	103	0	0	0	0	0	0	0	10	69	62	0	0	0	0	0	0
f524c4b860dec1e6b994c28dd8e4b75e	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f556ba7929a19c44f1413abb734344c3	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5ca5d430f1b145903b92fc335a4bafd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5e0ea6fe3e45da9605b758c440ae692	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	27	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f62d6d4dd9aa45744e8cb82e5689dcc1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6b3a673a06591a2d5a8936584e64754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
f6f16c6a8940249afad3f14d90897764	143	0	0	0	0	0	0	0	0	0	0	0	0	49	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	15	57	10	0	0	0	0	0	0
f7438a529bac4ee4e8c278122ddade23	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f753730afbaa726c79bd991f32ea9778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0
f937641d91db232cb7180be9e04fb9e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0
f953066efe8f75b799b765ee588605ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa0aa96b82f4bb562d4889562eb697d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fabb742c2e433206af198c90fffbe7ba	0	0	0	0	0	149	137	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	73	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0
fad04959094e54281c2e2c4af773e737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb3bb0a4483dcfbc39e8b7ccf8196749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb719ef9197bcd087afc2db36b35d0c5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	9	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0
fc3a35d36a4bef6fa8cdb7939ba7cc00	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc5fd999093ec0245ae3fb9ad8bfa92d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc6d040e1564a91e1c6d67e1e32b9022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0
ff405ebc8992c59ba51a99e33a12fe74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fff5fad17adc1f669f466579efceccbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0
